,ID,DATE,CURRENCY,PX_LAST
64648,LD08TRUU Index,2020-09-17,,389.6669
64649,LD08TRUU Index,2020-09-18,,389.2497
64650,LD08TRUU Index,2020-09-19,,
64651,LD08TRUU Index,2020-09-20,,
64652,LD08TRUU Index,2020-09-21,,389.0795
64653,LD08TRUU Index,2020-09-22,,388.9903
64654,LD08TRUU Index,2020-09-23,,388.3998
64655,LD08TRUU Index,2020-09-24,,388.4434
64656,LD08TRUU Index,2020-09-25,,388.7047
64657,LD08TRUU Index,2020-09-26,,
64658,LD08TRUU Index,2020-09-27,,
64659,LD08TRUU Index,2020-09-28,,388.8301
64660,LD08TRUU Index,2020-09-29,,388.9941
64661,LD08TRUU Index,2020-09-30,,388.6308
64662,LD08TRUU Index,2020-10-01,,388.6931
64663,LD08TRUU Index,2020-10-02,,388.45
64664,LD08TRUU Index,2020-10-03,,
64665,LD08TRUU Index,2020-10-04,,
64666,LD08TRUU Index,2020-10-05,,387.6359
64667,LD08TRUU Index,2020-10-06,,388.1983
64668,LD08TRUU Index,2020-10-07,,387.5146
64669,LD08TRUU Index,2020-10-08,,388.3047
64670,LD08TRUU Index,2020-10-09,,388.3712
64671,LD08TRUU Index,2020-10-10,,
64672,LD08TRUU Index,2020-10-11,,
64673,LD08TRUU Index,2020-10-12,,
64674,LD08TRUU Index,2020-10-13,,389.373
64675,LD08TRUU Index,2020-10-14,,389.7102
64676,LD08TRUU Index,2020-10-15,,389.4992
64677,LD08TRUU Index,2020-10-16,,389.4454
64678,LD08TRUU Index,2020-10-17,,
64679,LD08TRUU Index,2020-10-18,,
64680,LD08TRUU Index,2020-10-19,,389.1658
64681,LD08TRUU Index,2020-10-20,,388.4593
64682,LD08TRUU Index,2020-10-21,,387.9037
64683,LD08TRUU Index,2020-10-22,,387.2925
64684,LD08TRUU Index,2020-10-23,,387.4027
64685,LD08TRUU Index,2020-10-24,,
64686,LD08TRUU Index,2020-10-25,,
64687,LD08TRUU Index,2020-10-26,,388.0529
64688,LD08TRUU Index,2020-10-27,,388.5482
64689,LD08TRUU Index,2020-10-28,,388.2979
64690,LD08TRUU Index,2020-10-29,,387.4547
64691,LD08TRUU Index,2020-10-30,,386.9922
64692,LD08TRUU Index,2020-10-31,,
64693,LD08TRUU Index,2020-11-01,,
64694,LD08TRUU Index,2020-11-02,,387.1977
64695,LD08TRUU Index,2020-11-03,,386.9458
64696,LD08TRUU Index,2020-11-04,,389.3066
64697,LD08TRUU Index,2020-11-05,,389.7701
64698,LD08TRUU Index,2020-11-06,,389.1137
64699,LD08TRUU Index,2020-11-07,,
64700,LD08TRUU Index,2020-11-08,,
64701,LD08TRUU Index,2020-11-09,,388.4932
64702,LD08TRUU Index,2020-11-10,,388.1902
64703,LD08TRUU Index,2020-11-11,,
64704,LD08TRUU Index,2020-11-12,,389.672
64705,LD08TRUU Index,2020-11-13,,389.5208
64706,LD08TRUU Index,2020-11-14,,
64707,LD08TRUU Index,2020-11-15,,
64708,LD08TRUU Index,2020-11-16,,389.4444
64709,LD08TRUU Index,2020-11-17,,389.8129
64710,LD08TRUU Index,2020-11-18,,389.7929
64711,LD08TRUU Index,2020-11-19,,390.1288
64712,LD08TRUU Index,2020-11-20,,390.7679
64713,LD08TRUU Index,2020-11-21,,
64714,LD08TRUU Index,2020-11-22,,
64715,LD08TRUU Index,2020-11-23,,390.3688
64716,LD08TRUU Index,2020-11-24,,389.8959
64717,LD08TRUU Index,2020-11-25,,389.8257
64718,LD08TRUU Index,2020-11-26,,
64719,LD08TRUU Index,2020-11-27,,390.4264
64720,LD08TRUU Index,2020-11-28,,
64721,LD08TRUU Index,2020-11-29,,
64722,LD08TRUU Index,2020-11-30,,390.5015
64723,LD08TRUU Index,2020-12-01,,389.4286
64724,LD08TRUU Index,2020-12-02,,389.3043
64725,LD08TRUU Index,2020-12-03,,390.1562
64726,LD08TRUU Index,2020-12-04,,389.5337
64727,LD08TRUU Index,2020-12-05,,
64728,LD08TRUU Index,2020-12-06,,
64729,LD08TRUU Index,2020-12-07,,390.1668
64730,LD08TRUU Index,2020-12-08,,390.2625
64731,LD08TRUU Index,2020-12-09,,389.8708
64732,LD08TRUU Index,2020-12-10,,390.544
64733,LD08TRUU Index,2020-12-11,,391.0147
64734,LD08TRUU Index,2020-12-12,,
64735,LD08TRUU Index,2020-12-13,,
64736,LD08TRUU Index,2020-12-14,,391.1425
64737,LD08TRUU Index,2020-12-15,,391.0656
64738,LD08TRUU Index,2020-12-16,,391.3512
64739,LD08TRUU Index,2020-12-17,,391.3176
64740,LD08TRUU Index,2020-12-18,,391.2029
64741,LD08TRUU Index,2020-12-19,,
64742,LD08TRUU Index,2020-12-20,,
64743,LD08TRUU Index,2020-12-21,,391.3619
64744,LD08TRUU Index,2020-12-22,,391.8104
64745,LD08TRUU Index,2020-12-23,,391.4551
64746,LD08TRUU Index,2020-12-24,,391.7493
64747,LD08TRUU Index,2020-12-25,,
64748,LD08TRUU Index,2020-12-26,,
64749,LD08TRUU Index,2020-12-27,,
64750,LD08TRUU Index,2020-12-28,,391.8471
64751,LD08TRUU Index,2020-12-29,,391.8777
64752,LD08TRUU Index,2020-12-30,,392.0053
64753,LD08TRUU Index,2020-12-31,,392.2925
64754,LD08TRUU Index,2021-01-01,,
64755,LD08TRUU Index,2021-01-02,,
64756,LD08TRUU Index,2021-01-03,,
64757,LD08TRUU Index,2021-01-04,,392.2757
64758,LD08TRUU Index,2021-01-05,,391.7974
64759,LD08TRUU Index,2021-01-06,,390.1166
64760,LD08TRUU Index,2021-01-07,,389.6662
64761,LD08TRUU Index,2021-01-08,,389.3423
64762,LD08TRUU Index,2021-01-09,,
64763,LD08TRUU Index,2021-01-10,,
64764,LD08TRUU Index,2021-01-11,,389.099
64765,LD08TRUU Index,2021-01-12,,388.6151
64766,LD08TRUU Index,2021-01-13,,389.6687
64767,LD08TRUU Index,2021-01-14,,389.1676
64768,LD08TRUU Index,2021-01-15,,389.5741
64769,LD08TRUU Index,2021-01-16,,
64770,LD08TRUU Index,2021-01-17,,
64771,LD08TRUU Index,2021-01-18,,
64772,LD08TRUU Index,2021-01-19,,389.9331
64773,LD08TRUU Index,2021-01-20,,390.1607
64774,LD08TRUU Index,2021-01-21,,389.8832
64775,LD08TRUU Index,2021-01-22,,390.1149
64776,LD08TRUU Index,2021-01-23,,
64777,LD08TRUU Index,2021-01-24,,
64778,LD08TRUU Index,2021-01-25,,390.9517
64779,LD08TRUU Index,2021-01-26,,390.9161
64780,LD08TRUU Index,2021-01-27,,390.9869
64781,LD08TRUU Index,2021-01-28,,390.5963
64782,LD08TRUU Index,2021-01-29,,390.2715
64783,LD08TRUU Index,2021-01-30,,
64784,LD08TRUU Index,2021-01-31,,
64785,LD08TRUU Index,2021-02-01,,390.5935
64786,LD08TRUU Index,2021-02-02,,390.201
64787,LD08TRUU Index,2021-02-03,,389.528
64788,LD08TRUU Index,2021-02-04,,389.4578
64789,LD08TRUU Index,2021-02-05,,389.1345
64790,LD08TRUU Index,2021-02-06,,
64791,LD08TRUU Index,2021-02-07,,
64792,LD08TRUU Index,2021-02-08,,389.3301
64793,LD08TRUU Index,2021-02-09,,389.5277
64794,LD08TRUU Index,2021-02-10,,390.2144
64795,LD08TRUU Index,2021-02-11,,389.9984
64796,LD08TRUU Index,2021-02-12,,389.1962
64797,LD08TRUU Index,2021-02-13,,
64798,LD08TRUU Index,2021-02-14,,
64799,LD08TRUU Index,2021-02-15,,
64800,LD08TRUU Index,2021-02-16,,387.5791
64801,LD08TRUU Index,2021-02-17,,387.8824
64802,LD08TRUU Index,2021-02-18,,387.8215
64803,LD08TRUU Index,2021-02-19,,386.8042
64804,LD08TRUU Index,2021-02-20,,
64805,LD08TRUU Index,2021-02-21,,
64806,LD08TRUU Index,2021-02-22,,385.8653
64807,LD08TRUU Index,2021-02-23,,385.7131
64808,LD08TRUU Index,2021-02-24,,385.2952
64809,LD08TRUU Index,2021-02-25,,382.2095
64810,LD08TRUU Index,2021-02-26,,384.2646
64811,LD08TRUU Index,2021-02-27,,
64812,LD08TRUU Index,2021-02-28,,
64813,LD08TRUU Index,2021-03-01,,384.1036
64814,LD08TRUU Index,2021-03-02,,384.4349
64815,LD08TRUU Index,2021-03-03,,383.3918
64816,LD08TRUU Index,2021-03-04,,382.3897
64817,LD08TRUU Index,2021-03-05,,381.7204
64818,LD08TRUU Index,2021-03-06,,
64819,LD08TRUU Index,2021-03-07,,
64820,LD08TRUU Index,2021-03-08,,380.3174
64821,LD08TRUU Index,2021-03-09,,381.4227
64822,LD08TRUU Index,2021-03-10,,382.2514
64823,LD08TRUU Index,2021-03-11,,382.5591
64824,LD08TRUU Index,2021-03-12,,381.0053
64825,LD08TRUU Index,2021-03-13,,
64826,LD08TRUU Index,2021-03-14,,
64827,LD08TRUU Index,2021-03-15,,381.4069
64828,LD08TRUU Index,2021-03-16,,381.7764
64829,LD08TRUU Index,2021-03-17,,381.5926
64830,LD08TRUU Index,2021-03-18,,380.5
64831,LD08TRUU Index,2021-03-19,,380.6732
64832,LD08TRUU Index,2021-03-20,,
64833,LD08TRUU Index,2021-03-21,,
64834,LD08TRUU Index,2021-03-22,,381.5345
64835,LD08TRUU Index,2021-03-23,,382.4366
64836,LD08TRUU Index,2021-03-24,,382.7537
64837,LD08TRUU Index,2021-03-25,,382.339
64838,LD08TRUU Index,2021-03-26,,381.824
64839,LD08TRUU Index,2021-03-27,,
64840,LD08TRUU Index,2021-03-28,,
64841,LD08TRUU Index,2021-03-29,,381.298
64842,LD08TRUU Index,2021-03-30,,381.2266
64843,LD08TRUU Index,2021-03-31,,381.0892
64844,LD08TRUU Index,2021-04-01,,382.1739
64845,LD08TRUU Index,2021-04-02,,381.3563
64846,LD08TRUU Index,2021-04-03,,
64847,LD08TRUU Index,2021-04-04,,
64848,LD08TRUU Index,2021-04-05,,381.9403
64849,LD08TRUU Index,2021-04-06,,382.8564
64850,LD08TRUU Index,2021-04-07,,382.5136
64851,LD08TRUU Index,2021-04-08,,383.15
64852,LD08TRUU Index,2021-04-09,,382.7855
64853,LD08TRUU Index,2021-04-10,,
64854,LD08TRUU Index,2021-04-11,,
64855,LD08TRUU Index,2021-04-12,,382.6552
64856,LD08TRUU Index,2021-04-13,,383.2802
64857,LD08TRUU Index,2021-04-14,,383.2601
64858,LD08TRUU Index,2021-04-15,,384.7835
64859,LD08TRUU Index,2021-04-16,,384.3496
64860,LD08TRUU Index,2021-04-17,,
64861,LD08TRUU Index,2021-04-18,,
64862,LD08TRUU Index,2021-04-19,,384.1072
64863,LD08TRUU Index,2021-04-20,,384.3467
64864,LD08TRUU Index,2021-04-21,,384.4103
64865,LD08TRUU Index,2021-04-22,,384.5
64866,LD08TRUU Index,2021-04-23,,384.2306
64867,LD08TRUU Index,2021-04-24,,
64868,LD08TRUU Index,2021-04-25,,
64869,LD08TRUU Index,2021-04-26,,383.962
64870,LD08TRUU Index,2021-04-27,,383.208
64871,LD08TRUU Index,2021-04-28,,383.4536
64872,LD08TRUU Index,2021-04-29,,383.3618
64873,LD08TRUU Index,2021-04-30,,383.7456
64874,LD08TRUU Index,2021-05-01,,
64875,LD08TRUU Index,2021-05-02,,
64876,LD08TRUU Index,2021-05-03,,383.855
64877,LD08TRUU Index,2021-05-04,,384.1182
64878,LD08TRUU Index,2021-05-05,,384.4302
64879,LD08TRUU Index,2021-05-06,,384.7016
64880,LD08TRUU Index,2021-05-07,,384.996
64881,LD08TRUU Index,2021-05-08,,
64882,LD08TRUU Index,2021-05-09,,
64883,LD08TRUU Index,2021-05-10,,384.7067
64884,LD08TRUU Index,2021-05-11,,384.2253
64885,LD08TRUU Index,2021-05-12,,382.9289
64886,LD08TRUU Index,2021-05-13,,383.3533
64887,LD08TRUU Index,2021-05-14,,384.0175
64888,LD08TRUU Index,2021-05-15,,
64889,LD08TRUU Index,2021-05-16,,
64890,LD08TRUU Index,2021-05-17,,383.8235
64891,LD08TRUU Index,2021-05-18,,383.8788
64892,LD08TRUU Index,2021-05-19,,383.3113
64893,LD08TRUU Index,2021-05-20,,383.9375
64894,LD08TRUU Index,2021-05-21,,384.0089
64895,LD08TRUU Index,2021-05-22,,
64896,LD08TRUU Index,2021-05-23,,
64897,LD08TRUU Index,2021-05-24,,384.2905
64898,LD08TRUU Index,2021-05-25,,385.1221
64899,LD08TRUU Index,2021-05-26,,385.0615
64900,LD08TRUU Index,2021-05-27,,384.8008
64901,LD08TRUU Index,2021-05-28,,385.3052
64902,LD08TRUU Index,2021-05-29,,
64903,LD08TRUU Index,2021-05-30,,
64904,LD08TRUU Index,2021-05-31,,385.3052
64905,LD08TRUU Index,2021-06-01,,384.9805
64906,LD08TRUU Index,2021-06-02,,385.2624
64907,LD08TRUU Index,2021-06-03,,384.7058
64908,LD08TRUU Index,2021-06-04,,385.9066
64909,LD08TRUU Index,2021-06-05,,
64910,LD08TRUU Index,2021-06-06,,
64911,LD08TRUU Index,2021-06-07,,385.6656
64912,LD08TRUU Index,2021-06-08,,386.4039
64913,LD08TRUU Index,2021-06-09,,387.1897
64914,LD08TRUU Index,2021-06-10,,387.8483
64915,LD08TRUU Index,2021-06-11,,387.6935
64916,LD08TRUU Index,2021-06-12,,
64917,LD08TRUU Index,2021-06-13,,
64918,LD08TRUU Index,2021-06-14,,386.9277
64919,LD08TRUU Index,2021-06-15,,386.8503
64920,LD08TRUU Index,2021-06-16,,385.8155
64921,LD08TRUU Index,2021-06-17,,386.6978
64922,LD08TRUU Index,2021-06-18,,387.6485
64923,LD08TRUU Index,2021-06-19,,
64924,LD08TRUU Index,2021-06-20,,
64925,LD08TRUU Index,2021-06-21,,386.8386
64926,LD08TRUU Index,2021-06-22,,387.207
64927,LD08TRUU Index,2021-06-23,,386.7766
64928,LD08TRUU Index,2021-06-24,,386.8187
64929,LD08TRUU Index,2021-06-25,,386.3059
64930,LD08TRUU Index,2021-06-26,,
64931,LD08TRUU Index,2021-06-27,,
64932,LD08TRUU Index,2021-06-28,,387.1335
64933,LD08TRUU Index,2021-06-29,,387.2983
64934,LD08TRUU Index,2021-06-30,,387.6254
64935,LD08TRUU Index,2021-07-01,,387.4275
64936,LD08TRUU Index,2021-07-02,,387.9186
64937,LD08TRUU Index,2021-07-03,,
64938,LD08TRUU Index,2021-07-04,,
64939,LD08TRUU Index,2021-07-05,,
64940,LD08TRUU Index,2021-07-06,,389.197
64941,LD08TRUU Index,2021-07-07,,389.9379
64942,LD08TRUU Index,2021-07-08,,390.4445
64943,LD08TRUU Index,2021-07-09,,389.2339
64944,LD08TRUU Index,2021-07-10,,
64945,LD08TRUU Index,2021-07-11,,
64946,LD08TRUU Index,2021-07-12,,389.0433
64947,LD08TRUU Index,2021-07-13,,388.1431
64948,LD08TRUU Index,2021-07-14,,389.2701
64949,LD08TRUU Index,2021-07-15,,390.1303
64950,LD08TRUU Index,2021-07-16,,390.1318
64951,LD08TRUU Index,2021-07-17,,
64952,LD08TRUU Index,2021-07-18,,
64953,LD08TRUU Index,2021-07-19,,391.8603
64954,LD08TRUU Index,2021-07-20,,391.3342
64955,LD08TRUU Index,2021-07-21,,390.1425
64956,LD08TRUU Index,2021-07-22,,390.7603
64957,LD08TRUU Index,2021-07-23,,390.4022
64958,LD08TRUU Index,2021-07-24,,
64959,LD08TRUU Index,2021-07-25,,
64960,LD08TRUU Index,2021-07-26,,390.1168
64961,LD08TRUU Index,2021-07-27,,390.7478
64962,LD08TRUU Index,2021-07-28,,390.7145
64963,LD08TRUU Index,2021-07-29,,390.2762
64964,LD08TRUU Index,2021-07-30,,390.9018
64965,LD08TRUU Index,2021-07-31,,
64966,LD08TRUU Index,2021-08-01,,
64967,LD08TRUU Index,2021-08-02,,391.8856
64968,LD08TRUU Index,2021-08-03,,392.1046
64969,LD08TRUU Index,2021-08-04,,392.1501
64970,LD08TRUU Index,2021-08-05,,391.4982
64971,LD08TRUU Index,2021-08-06,,390.1168
64972,LD08TRUU Index,2021-08-07,,
64973,LD08TRUU Index,2021-08-08,,
64974,LD08TRUU Index,2021-08-09,,389.7029
64975,LD08TRUU Index,2021-08-10,,389.2417
64976,LD08TRUU Index,2021-08-11,,389.4558
64977,LD08TRUU Index,2021-08-12,,389.3125
64978,LD08TRUU Index,2021-08-13,,390.4395
64979,LD08TRUU Index,2021-08-14,,
64980,LD08TRUU Index,2021-08-15,,
64981,LD08TRUU Index,2021-08-16,,390.8165
64982,LD08TRUU Index,2021-08-17,,390.7546
64983,LD08TRUU Index,2021-08-18,,390.863
64984,LD08TRUU Index,2021-08-19,,391.2392
64985,LD08TRUU Index,2021-08-20,,391.1733
64986,LD08TRUU Index,2021-08-21,,
64987,LD08TRUU Index,2021-08-22,,
64988,LD08TRUU Index,2021-08-23,,391.3626
64989,LD08TRUU Index,2021-08-24,,390.8388
64990,LD08TRUU Index,2021-08-25,,390.2065
64991,LD08TRUU Index,2021-08-26,,390.3499
64992,LD08TRUU Index,2021-08-27,,391.0921
64993,LD08TRUU Index,2021-08-28,,
64994,LD08TRUU Index,2021-08-29,,
64995,LD08TRUU Index,2021-08-30,,391.5907
64996,LD08TRUU Index,2021-08-31,,391.2185
64997,LD08TRUU Index,2021-09-01,,391.273
64998,LD08TRUU Index,2021-09-02,,391.5345
64999,LD08TRUU Index,2021-09-03,,390.9992
65000,LD08TRUU Index,2021-09-04,,
65001,LD08TRUU Index,2021-09-05,,
65002,LD08TRUU Index,2021-09-06,,
65003,LD08TRUU Index,2021-09-07,,390.3752
65004,LD08TRUU Index,2021-09-08,,390.8197
65005,LD08TRUU Index,2021-09-09,,391.5702
65006,LD08TRUU Index,2021-09-10,,390.9114
65007,LD08TRUU Index,2021-09-11,,
65008,LD08TRUU Index,2021-09-12,,
65009,LD08TRUU Index,2021-09-13,,391.2068
65010,LD08TRUU Index,2021-09-14,,391.9527
65011,LD08TRUU Index,2021-09-15,,391.6125
65012,LD08TRUU Index,2021-09-16,,391.0687
65013,LD08TRUU Index,2021-09-17,,390.5052
65014,LD08TRUU Index,2021-09-18,,
65015,LD08TRUU Index,2021-09-19,,
65016,LD08TRUU Index,2021-09-20,,391.1966
65017,LD08TRUU Index,2021-09-21,,391.1414
65018,LD08TRUU Index,2021-09-22,,391.344
65019,LD08TRUU Index,2021-09-23,,389.5338
65020,LD08TRUU Index,2021-09-24,,388.6584
65021,LD08TRUU Index,2021-09-25,,
65022,LD08TRUU Index,2021-09-26,,
65023,LD08TRUU Index,2021-09-27,,388.2154
65024,LD08TRUU Index,2021-09-28,,387.0761
65025,LD08TRUU Index,2021-09-29,,387.1183
65026,LD08TRUU Index,2021-09-30,,387.2314
65027,LD08TRUU Index,2021-10-01,,387.9755
65028,LD08TRUU Index,2021-10-02,,
65029,LD08TRUU Index,2021-10-03,,
65030,LD08TRUU Index,2021-10-04,,387.6956
65031,LD08TRUU Index,2021-10-05,,386.8919
65032,LD08TRUU Index,2021-10-06,,386.8299
65033,LD08TRUU Index,2021-10-07,,386.0601
65034,LD08TRUU Index,2021-10-08,,385.4786
65035,LD08TRUU Index,2021-10-09,,
65036,LD08TRUU Index,2021-10-10,,
65037,LD08TRUU Index,2021-10-11,,
65038,LD08TRUU Index,2021-10-12,,385.936
65039,LD08TRUU Index,2021-10-13,,386.6032
65040,LD08TRUU Index,2021-10-14,,387.229
65041,LD08TRUU Index,2021-10-15,,386.5079
65042,LD08TRUU Index,2021-10-16,,
65043,LD08TRUU Index,2021-10-17,,
65044,LD08TRUU Index,2021-10-18,,386.3936
65045,LD08TRUU Index,2021-10-19,,385.7702
65046,LD08TRUU Index,2021-10-20,,385.5717
65047,LD08TRUU Index,2021-10-21,,384.868
65048,LD08TRUU Index,2021-10-22,,385.4551
65049,LD08TRUU Index,2021-10-23,,
65050,LD08TRUU Index,2021-10-24,,
65051,LD08TRUU Index,2021-10-25,,385.7251
65052,LD08TRUU Index,2021-10-26,,386.108
65053,LD08TRUU Index,2021-10-27,,387.454
65054,LD08TRUU Index,2021-10-28,,386.8359
65055,LD08TRUU Index,2021-10-29,,386.9451
65056,LD08TRUU Index,2021-10-30,,
65057,LD08TRUU Index,2021-10-31,,
65058,LD08TRUU Index,2021-11-01,,386.5535
65059,LD08TRUU Index,2021-11-02,,387.0862
65060,LD08TRUU Index,2021-11-03,,386.4475
65061,LD08TRUU Index,2021-11-04,,387.73
65062,LD08TRUU Index,2021-11-05,,389.0795
65063,LD08TRUU Index,2021-11-06,,
65064,LD08TRUU Index,2021-11-07,,
65065,LD08TRUU Index,2021-11-08,,388.4245
65066,LD08TRUU Index,2021-11-09,,389.501
65067,LD08TRUU Index,2021-11-10,,387.1262
65068,LD08TRUU Index,2021-11-11,,
65069,LD08TRUU Index,2021-11-12,,386.6934
65070,LD08TRUU Index,2021-11-13,,
65071,LD08TRUU Index,2021-11-14,,
65072,LD08TRUU Index,2021-11-15,,385.6957
65073,LD08TRUU Index,2021-11-16,,385.5361
65074,LD08TRUU Index,2021-11-17,,386.2159
65075,LD08TRUU Index,2021-11-18,,386.4846
65076,LD08TRUU Index,2021-11-19,,387.0901
65077,LD08TRUU Index,2021-11-20,,
65078,LD08TRUU Index,2021-11-21,,
65079,LD08TRUU Index,2021-11-22,,385.6279
65080,LD08TRUU Index,2021-11-23,,384.4371
65081,LD08TRUU Index,2021-11-24,,385.042
65082,LD08TRUU Index,2021-11-25,,
65083,LD08TRUU Index,2021-11-26,,387.1235
65084,LD08TRUU Index,2021-11-27,,
65085,LD08TRUU Index,2021-11-28,,
65086,LD08TRUU Index,2021-11-29,,386.8998
65087,LD08TRUU Index,2021-11-30,,387.7352
65088,LD08TRUU Index,2021-12-01,,388.268
65089,LD08TRUU Index,2021-12-02,,387.8739
65090,LD08TRUU Index,2021-12-03,,388.9921
65091,LD08TRUU Index,2021-12-04,,
65092,LD08TRUU Index,2021-12-05,,
65093,LD08TRUU Index,2021-12-06,,388.0052
65094,LD08TRUU Index,2021-12-07,,387.3353
65095,LD08TRUU Index,2021-12-08,,386.6228
65096,LD08TRUU Index,2021-12-09,,386.9757
65097,LD08TRUU Index,2021-12-10,,387.1004
65098,LD08TRUU Index,2021-12-11,,
65099,LD08TRUU Index,2021-12-12,,
65100,LD08TRUU Index,2021-12-13,,388.2276
65101,LD08TRUU Index,2021-12-14,,387.8509
65102,LD08TRUU Index,2021-12-15,,387.3455
65103,LD08TRUU Index,2021-12-16,,387.9409
65104,LD08TRUU Index,2021-12-17,,388.3081
65105,LD08TRUU Index,2021-12-18,,
65106,LD08TRUU Index,2021-12-19,,
65107,LD08TRUU Index,2021-12-20,,387.9393
65108,LD08TRUU Index,2021-12-21,,387.2888
65109,LD08TRUU Index,2021-12-22,,387.4968
65110,LD08TRUU Index,2021-12-23,,386.7813
65111,LD08TRUU Index,2021-12-24,,
65112,LD08TRUU Index,2021-12-25,,
65113,LD08TRUU Index,2021-12-26,,
65114,LD08TRUU Index,2021-12-27,,387.0971
65115,LD08TRUU Index,2021-12-28,,387.0524
65116,LD08TRUU Index,2021-12-29,,386.2674
65117,LD08TRUU Index,2021-12-30,,387.0356
65118,LD08TRUU Index,2021-12-31,,387.2419
65119,LD08TRUU Index,2022-01-01,,
65120,LD08TRUU Index,2022-01-02,,
65121,LD08TRUU Index,2022-01-03,,384.9579
65122,LD08TRUU Index,2022-01-04,,384.7575
65123,LD08TRUU Index,2022-01-05,,383.4912
65124,LD08TRUU Index,2022-01-06,,382.743
65125,LD08TRUU Index,2022-01-07,,381.9298
65126,LD08TRUU Index,2022-01-08,,
65127,LD08TRUU Index,2022-01-09,,
65128,LD08TRUU Index,2022-01-10,,381.7097
65129,LD08TRUU Index,2022-01-11,,382.2538
65130,LD08TRUU Index,2022-01-12,,382.1648
65131,LD08TRUU Index,2022-01-13,,382.8123
65132,LD08TRUU Index,2022-01-14,,381.1853
65133,LD08TRUU Index,2022-01-15,,
65134,LD08TRUU Index,2022-01-16,,
65135,LD08TRUU Index,2022-01-17,,
65136,LD08TRUU Index,2022-01-18,,379.1904
65137,LD08TRUU Index,2022-01-19,,379.8913
65138,LD08TRUU Index,2022-01-20,,380.4325
65139,LD08TRUU Index,2022-01-21,,381.5769
65140,LD08TRUU Index,2022-01-22,,
65141,LD08TRUU Index,2022-01-23,,
65142,LD08TRUU Index,2022-01-24,,381.1814
65143,LD08TRUU Index,2022-01-25,,380.8132
65144,LD08TRUU Index,2022-01-26,,379.1607
65145,LD08TRUU Index,2022-01-27,,379.4942
65146,LD08TRUU Index,2022-01-28,,379.7077
65147,LD08TRUU Index,2022-01-29,,
65148,LD08TRUU Index,2022-01-30,,
65149,LD08TRUU Index,2022-01-31,,379.5473
65150,LD08TRUU Index,2022-02-01,,379.1837
65151,LD08TRUU Index,2022-02-02,,379.8583
65152,LD08TRUU Index,2022-02-03,,378.8989
65153,LD08TRUU Index,2022-02-04,,376.6698
65154,LD08TRUU Index,2022-02-05,,
65155,LD08TRUU Index,2022-02-06,,
65156,LD08TRUU Index,2022-02-07,,376.5662
65157,LD08TRUU Index,2022-02-08,,375.5701
65158,LD08TRUU Index,2022-02-09,,375.8381
65159,LD08TRUU Index,2022-02-10,,373.0063
65160,LD08TRUU Index,2022-02-11,,374.8589
65161,LD08TRUU Index,2022-02-12,,
65162,LD08TRUU Index,2022-02-13,,
65163,LD08TRUU Index,2022-02-14,,373.1654
65164,LD08TRUU Index,2022-02-15,,372.7779
65165,LD08TRUU Index,2022-02-16,,373.4835
65166,LD08TRUU Index,2022-02-17,,374.2425
65167,LD08TRUU Index,2022-02-18,,374.7548
65168,LD08TRUU Index,2022-02-19,,
65169,LD08TRUU Index,2022-02-20,,
65170,LD08TRUU Index,2022-02-21,,
65171,LD08TRUU Index,2022-02-22,,374.3662
65172,LD08TRUU Index,2022-02-23,,372.8504
65173,LD08TRUU Index,2022-02-24,,372.9245
65174,LD08TRUU Index,2022-02-25,,373.2981
65175,LD08TRUU Index,2022-02-26,,
65176,LD08TRUU Index,2022-02-27,,
65177,LD08TRUU Index,2022-02-28,,375.4728
65178,LD08TRUU Index,2022-03-01,,377.4546
65179,LD08TRUU Index,2022-03-02,,373.7876
65180,LD08TRUU Index,2022-03-03,,374.5135
65181,LD08TRUU Index,2022-03-04,,375.8331
65182,LD08TRUU Index,2022-03-05,,
65183,LD08TRUU Index,2022-03-06,,
65184,LD08TRUU Index,2022-03-07,,374.4587
65185,LD08TRUU Index,2022-03-08,,372.8423
65186,LD08TRUU Index,2022-03-09,,371.8058
65187,LD08TRUU Index,2022-03-10,,370.8879
65188,LD08TRUU Index,2022-03-11,,370.5266
65189,LD08TRUU Index,2022-03-12,,
65190,LD08TRUU Index,2022-03-13,,
65191,LD08TRUU Index,2022-03-14,,367.7624
65192,LD08TRUU Index,2022-03-15,,367.5248
65193,LD08TRUU Index,2022-03-16,,367.6321
65194,LD08TRUU Index,2022-03-17,,367.8799
65195,LD08TRUU Index,2022-03-18,,368.6566
65196,LD08TRUU Index,2022-03-19,,
65197,LD08TRUU Index,2022-03-20,,
65198,LD08TRUU Index,2022-03-21,,365.7216
65199,LD08TRUU Index,2022-03-22,,364.5122
65200,LD08TRUU Index,2022-03-23,,366.1923
65201,LD08TRUU Index,2022-03-24,,365.5491
65202,LD08TRUU Index,2022-03-25,,363.4233
65203,LD08TRUU Index,2022-03-26,,
65204,LD08TRUU Index,2022-03-27,,
65205,LD08TRUU Index,2022-03-28,,363.8832
65206,LD08TRUU Index,2022-03-29,,365.1297
65207,LD08TRUU Index,2022-03-30,,366.0218
65208,LD08TRUU Index,2022-03-31,,366.3349
65209,LD08TRUU Index,2022-04-01,,365.1216
65210,LD08TRUU Index,2022-04-02,,
65211,LD08TRUU Index,2022-04-03,,
65212,LD08TRUU Index,2022-04-04,,365.2277
65213,LD08TRUU Index,2022-04-05,,362.9056
